日期,单品名称,批发价格(元/千克)_否,销售单价(元/千克)_否,销量(千克)_否,损耗率(%)_否
2020-12-11,海鲜菇(1),8.75,14.0,1.631,9.89
2020-12-11,海鲜菇(袋)(1),2.51,3.5,10.0,5.96
2020-12-11,灯笼椒(1),6.05,12.0,1.6360000000000001,16.33
2020-12-11,牛首油菜,1.42,2.6,10.001,12.17
2020-12-11,甜白菜,3.06,6.0,2.575,9.43
2020-12-11,白玉菇(袋),4.04,5.9,8.0,6.57
2020-12-11,紫茄子(2),5.57,8.0,11.417,6.07
2020-12-11,红杭椒,32.22,49.8,0.175,9.99
2020-12-11,红椒(1),9.03,14.0,2.711,11.759999999999998
2020-12-11,红灯笼椒(1),8.08,16.0,1.526,8.93
2020-12-11,花茄子,4.74,12.0,1.5110000000000001,6.98
2020-12-11,茼蒿,2.86,4.0,3.821,6.27
2020-12-11,荸荠,4.28,8.0,8.886,11.02
2020-12-11,菜心,5.48,7.0,1.605,13.7
2020-12-11,菠菜,4.04,6.0,5.987,18.51
2020-12-11,虫草花,16.53,29.8,0.101,11.68
2020-12-11,虫草花(袋),3.7399999999999998,5.9,7.0,11.13
2020-12-11,螺丝椒,10.61,16.0,2.648,10.18
2020-12-11,蟹味菇(袋),2.1,4.9,1.0,11.13
2020-12-11,西兰花,5.67,8.0,18.301,9.26
2020-12-11,西峡香菇(1),12.0,18.0,14.902,13.820000000000002
2020-12-11,野生粉藕,9.6,14.0,2.819,12.69
2020-12-11,金针菇(1),6.18,10.0,7.837,3.43
2020-12-11,金针菇(袋)(1),2.16,3.5,8.0,8.85
2020-12-11,金针菇(袋)(3),2.46,3.5,5.0,11.13
2020-12-11,银耳(朵),3.2,5.9,1.0,9.14
2020-12-11,随州泡泡青,3.4599999999999995,5.599999999999999,3.297,12.199999999999998
2020-12-11,青尖椒,9.16,12.0,0.225,6.72
2020-12-11,青梗散花,4.42,6.0,12.343,17.06
2020-12-11,青线椒,9.640000000000002,16.0,3.193,7.8
2020-12-11,青茄子(1),7.88,10.0,1.564,5.01
2020-12-11,鲜木耳(1),6.17,14.0,0.379,7.63
2020-12-11,黄心菜(1),2.12,3.0,1.779,10.64
2020-12-11,黄白菜(2),1.91,5.0,2.8120000000000003,15.61
2020-12-12,七彩椒(1),7.55,16.0,0.576,15.98
2020-12-12,上海青,3.13,5.0,5.542,14.43
2020-12-12,云南油麦菜,2.81,4.0,12.915,12.81
2020-12-12,云南生菜,3.85,6.0,7.927,15.25
2020-12-12,净藕(1),6.2,8.0,55.125,5.54
2020-12-12,双孢菇,11.3,16.0,5.12,12.78
2020-12-12,圆茄子(2),5.33,12.0,2.02,6.71
2020-12-12,大白菜,0.58,1.0,156.841,22.27
2020-12-12,奶白菜,1.8,2.6,4.224,15.680000000000001
2020-12-12,姬菇(1),9.11,14.0,0.9299999999999999,8.99
2020-12-12,姬菇(包),4.02,5.900000000000001,3.0,12.42
2020-12-12,娃娃菜,2.6,3.5,10.0,2.48
2020-12-12,小白菜,8.67,14.0,1.6600000000000001,7.590000000000001
2020-12-12,小米椒,36.32,55.8,2.961,5.86
2020-12-12,平菇,5.669999999999999,8.0,19.702,11.6
2020-12-12,杏鲍菇(1),7.04,10.0,2.605,5.05
2020-12-12,杏鲍菇(袋),3.48,5.9,2.0,10.03
2020-12-12,枝江红菜苔,7.17,10.0,8.577,11.380000000000003
2020-12-12,泡泡椒(精品),7.92,10.0,37.137,7.08
2020-12-12,海鲜菇(1),8.77,14.0,1.63,9.89
2020-12-12,海鲜菇(袋)(1),2.49,3.5,12.0,5.96
2020-12-12,灯笼椒(1),6.05,12.0,1.3860000000000001,16.33
2020-12-12,牛排菇,16.26,25.8,0.535,8.11
2020-12-12,牛首油菜,1.6,2.6,13.488,12.17
2020-12-12,甜白菜,3.05,6.0,2.442,9.43
2020-12-12,白玉菇(袋),4.06,5.900000000000001,12.0,6.57
2020-12-12,秀珍菇,10.48,16.0,0.5640000000000001,11.93
2020-12-12,紫茄子(2),5.49,8.0,8.008,6.07
2020-12-12,红杭椒,34.52,49.8,0.727,9.99
2020-12-12,红椒(1),9.01,14.0,3.432,11.76
2020-12-12,花茄子,4.74,12.0,0.584,6.98
2020-12-12,茼蒿,3.1200000000000006,5.0,10.698,6.27
2020-12-12,荸荠,4.28,8.0,12.235,11.02
2020-12-12,菜心,5.48,8.0,2.933,13.7
2020-12-12,菠菜,4.12,6.0,19.383,18.51
2020-12-12,蔡甸藜蒿,16.39,19.8,1.99,0.47
2020-12-12,虫草花,16.5,29.8,0.41200000000000003,11.68
2020-12-12,虫草花(袋),3.7,5.9,11.0,11.13
2020-12-12,螺丝椒,10.72,16.0,4.317,10.18
2020-12-12,蟹味菇(2),2.48,4.9,4.0,16.04
2020-12-12,西兰花,5.48,7.666666666666667,44.861000000000004,9.26
2020-12-12,西峡香菇(1),12.0,18.0,35.096000000000004,13.82
2020-12-12,野生粉藕,9.4,14.0,2.153,12.69
2020-12-12,金针菇(1),7.0,10.0,18.788,3.4300000000000006
2020-12-12,金针菇(袋)(1),2.25,3.5,39.0,8.85
2020-12-12,金针菇(袋)(3),2.46,3.5,1.0,11.13
2020-12-12,银耳(朵),3.2,5.9,2.0,9.14
2020-12-12,随州泡泡青,3.4599999999999995,5.599999999999999,1.093,12.199999999999998
2020-12-12,青尖椒,9.29,12.0,0.927,6.72
2020-12-12,青梗散花,4.44,6.0,20.605,17.06
2020-12-12,青线椒,10.38,16.0,3.2680000000000002,7.8
2020-12-12,青茄子(1),7.86,10.0,1.353,5.01
2020-12-12,鲜木耳(1),6.19,14.0,0.729,7.63
2020-12-12,黄心菜(1),2.07,3.0,7.717,10.64
2020-12-12,黄白菜(2),2.81,5.0,2.189,15.61
2020-12-12,黑皮鸡枞菌,61.84,99.8,0.206,11.03
2020-12-13,七彩椒(1),7.46,16.0,1.195,15.979999999999999
2020-12-13,上海青,3.1300000000000003,5.0,11.206,14.429999999999998
2020-12-13,云南油麦菜,2.81,4.0,18.495,12.81
2020-12-13,云南生菜,4.5,7.0,18.9,15.25
2020-12-13,净藕(1),6.39,8.0,51.712,5.54
2020-12-13,双孢菇,10.61,16.0,5.395,12.78
2020-12-13,圆茄子(2),4.79,12.0,0.735,6.71
2020-12-13,大白菜,0.51,1.0,221.55,22.27
2020-12-13,奶白菜,1.8,2.6,7.714,15.68
2020-12-13,姬菇(1),9.11,14.0,1.343,8.99
2020-12-13,姬菇(包),3.99,5.900000000000001,6.0,12.42
2020-12-13,娃娃菜,2.6000000000000005,3.5,13.0,2.48
2020-12-13,小白菜,9.82,14.0,1.224,7.59
2020-12-13,小米椒,37.8,55.8,2.05,5.86
2020-12-13,平菇,4.66,8.0,16.129,11.6
2020-12-13,杏鲍菇(1),7.139999999999999,10.0,2.537,5.05
2020-12-13,杏鲍菇(袋),3.56,5.9,4.0,10.03
2020-12-13,枝江红菜苔,7.09,10.0,6.695,11.38
2020-12-13,泡泡椒(精品),7.66,10.0,54.366,7.08
2020-12-13,海鲜菇(1),8.75,10.0,1.484,9.89
2020-12-13,海鲜菇(袋)(1),2.51,3.5,30.0,5.96
2020-12-13,牛排菇,16.25,25.8,0.8879999999999999,8.11
2020-12-13,牛首油菜,1.6000000000000003,2.6,18.063,12.17
2020-12-13,甜白菜,3.33,7.0,5.015000000000001,9.43
2020-12-13,白玉菇(袋),4.24,5.9,7.0,6.57
2020-12-13,紫茄子(2),5.33,8.0,17.457,6.07
2020-12-13,红杭椒,36.85,49.8,0.628,9.99
2020-12-13,红椒(1),9.7,14.0,3.328,11.76
2020-12-13,红灯笼椒(1),8.5,16.0,1.5270000000000001,8.93
2020-12-13,花茄子,4.74,10.0,0.8919999999999999,6.98
2020-12-13,茼蒿,3.4200000000000004,5.0,13.5,6.27
2020-12-13,荸荠,3.82,8.0,15.729,11.02
2020-12-13,菜心,5.400000000000001,8.0,2.531,13.699999999999998
2020-12-13,菠菜,4.27,6.0,20.789,18.51
2020-12-13,蔡甸藜蒿,16.39,19.8,1.087,0.47
2020-12-13,虫草花(袋),3.6800000000000006,5.9,10.0,11.13
2020-12-13,螺丝椒,10.88,16.0,9.161,10.18
2020-12-13,蟹味菇(2),2.7,4.9,2.0,16.04
2020-12-13,西兰花,5.49,8.0,44.4,9.26
2020-12-13,西峡香菇(1),13.96,19.8,33.804,13.82
2020-12-13,野生粉藕,9.64,14.0,6.1370000000000005,12.69
2020-12-13,金针菇(1),7.0,10.0,22.164,3.43
2020-12-13,金针菇(袋)(1),1.75,3.5,14.0,8.85
2020-12-13,金针菇(袋)(3),2.48,3.5,35.0,11.13
2020-12-13,银耳(朵),3.21,5.9,4.0,9.14
2020-12-13,随州泡泡青,3.56,5.6,1.3800000000000001,12.2
2020-12-13,青尖椒,8.96,14.0,0.9159999999999999,6.72
2020-12-13,青梗散花,3.96,6.0,34.27,17.06
2020-12-13,青线椒,10.78,16.0,3.613,7.8
2020-12-13,青茄子(1),8.41,12.0,1.7610000000000001,5.01
2020-12-13,鲜木耳(1),7.53,14.0,0.894,7.63
2020-12-13,黄心菜(1),2.0,3.4,9.291,10.64
2020-12-13,黄白菜(2),2.81,5.0,5.341,15.609999999999998
2020-12-13,黑皮鸡枞菌,61.28,99.8,0.164,11.03
2020-12-14,上海青,3.1199999999999997,5.0,1.828,14.43
2020-12-14,云南油麦菜,2.81,4.0,14.297,12.81
2020-12-14,云南生菜,4.62,8.0,17.194,15.25
2020-12-14,净藕(1),6.4,8.0,8.809,5.54
2020-12-14,双孢菇,10.61,16.0,3.524,12.78
2020-12-14,圆茄子(2),4.75,12.0,0.659,6.71
2020-12-14,大白菜,0.56,1.0,103.679,22.27
2020-12-14,奶白菜,1.8,2.6,0.969,15.68
2020-12-14,姬菇(1),9.73,14.0,0.329,8.99
2020-12-14,姬菇(包),3.98,5.900000000000001,3.0,12.42
2020-12-14,娃娃菜,2.6,3.5,6.0,2.48
2020-12-14,小白菜,9.8,14.0,1.259,7.59
2020-12-14,小米椒,38.06,55.8,2.808,5.86
2020-12-14,平菇,5.65,9.0,8.742,11.6
2020-12-14,杏鲍菇(1),7.04,10.0,3.931,5.049999999999999
2020-12-14,杏鲍菇(袋),3.72,5.9,2.0,10.03
2020-12-14,枝江红菜苔,7.6,10.0,6.2509999999999994,11.38
2020-12-14,泡泡椒(精品),7.56,10.0,36.925,7.08
2020-12-14,海鲜菇(1),8.75,14.0,1.487,9.89
2020-12-14,海鲜菇(袋)(1),2.51,3.5,13.0,5.96
2020-12-14,牛首油菜,1.35,2.6,16.436,12.17
2020-12-14,甜白菜,3.33,7.0,0.616,9.43
2020-12-14,白玉菇(袋),4.24,5.9,1.0,6.57
2020-12-14,紫茄子(2),5.33,8.0,9.850999999999999,6.069999999999999
2020-12-14,红杭椒,35.74,49.8,0.32599999999999996,9.99
2020-12-14,红椒(1),10.31,16.0,3.693,11.76
2020-12-14,花茄子,4.74,10.0,2.205,6.980000000000001
2020-12-14,茼蒿,3.59,5.0,7.111,6.27
2020-12-14,荸荠,3.82,8.0,13.822,11.02
2020-12-14,菜心,5.36,8.0,1.654,13.699999999999998
2020-12-14,菠菜,4.18,6.0,6.8580000000000005,18.51
2020-12-14,蔡甸藜蒿,16.36,19.8,0.596,0.47
2020-12-14,虫草花(袋),3.68,5.9,2.0,11.13
2020-12-14,蟹味菇(2),2.71,4.9,2.0,16.04
2020-12-14,西兰花,5.37,8.0,14.111,9.26
2020-12-14,西峡香菇(1),14.0,19.8,19.4,13.82
2020-12-14,金针菇(1),7.0,10.0,8.071,3.43
2020-12-14,金针菇(袋)(3),2.46,3.5,12.0,11.13
2020-12-14,青尖椒,8.96,14.0,0.995,6.72
2020-12-14,青梗散花,3.99,6.0,19.265,17.06
2020-12-14,青线椒,10.94,16.0,3.647,7.8
2020-12-14,鲜木耳(1),7.43,14.0,0.729,7.63
2020-12-14,黄心菜(1),2.0,3.4,3.492,10.64
2020-12-14,黄白菜(2),2.81,5.0,8.535,15.61
2020-12-15,七彩椒(1),7.419999999999999,16.0,1.183,15.979999999999999
2020-12-15,上海青,3.13,5.0,3.474,14.430000000000001
2020-12-15,东门口小白菜,2.33,4.0,3.997,27.84
2020-12-15,云南油麦菜,3.1299999999999994,4.0,23.773,12.81
2020-12-15,云南生菜,4.61,8.0,15.426,15.25
2020-12-15,净藕(1),6.4,8.0,32.768,5.54
2020-12-15,双孢菇,10.61,16.0,2.435,12.78
2020-12-15,圆茄子(2),4.75,9.0,1.3809999999999998,6.71
2020-12-15,大白菜,0.56,1.0,102.046,22.27
2020-12-15,姬菇(1),9.67,14.0,0.9440000000000001,8.99
2020-12-15,姬菇(包),3.98,5.9,2.0,12.42
2020-12-15,娃娃菜,2.6,3.5,8.0,2.48
2020-12-15,小米椒,37.96,59.8,1.796,5.86
2020-12-15,平菇,6.16,9.0,14.1,11.6
2020-12-15,杏鲍菇(1),7.01,10.0,2.787,5.05
2020-12-15,杏鲍菇(袋),3.72,5.9,2.0,10.03
2020-12-15,枝江红菜苔,8.0,10.0,7.205,11.38
2020-12-15,泡泡椒(精品),7.6499999999999995,10.0,28.531,7.080000000000001
2020-12-15,海鲜菇(1),8.78,14.0,1.4809999999999999,9.89
2020-12-15,海鲜菇(袋)(1),2.52,3.5,10.0,5.96
2020-12-15,灯笼椒(1),6.65,12.0,0.276,16.33
2020-12-15,牛首油菜,1.8,2.6,14.461,12.17
2020-12-15,甜白菜,3.34,7.0,1.217,9.43
2020-12-15,白玉菇(袋),4.36,5.900000000000001,3.0,6.57
2020-12-15,紫茄子(2),5.35,8.0,5.778,6.07
2020-12-15,红杭椒,34.86,49.8,0.179,9.99
2020-12-15,红椒(1),11.37,18.0,2.726,11.76
2020-12-15,红灯笼椒(1),8.37,16.0,1.252,8.93
2020-12-15,花茄子,4.74,10.0,1.544,6.98
2020-12-15,茼蒿,3.5199999999999996,5.0,9.959,6.269999999999999
2020-12-15,荸荠,3.93,8.0,11.68,11.02
2020-12-15,菜心,5.36,8.0,1.228,13.7
2020-12-15,菠菜,4.37,6.0,6.021,18.51
2020-12-15,蔡甸藜蒿,16.37,19.8,0.253,0.47
2020-12-15,虫草花(袋),3.7099999999999995,5.900000000000001,6.0,11.13
2020-12-15,螺丝椒,10.82,16.0,1.208,10.18
2020-12-15,蟹味菇(2),2.73,4.9,3.0,16.04
2020-12-15,西兰花,5.11,8.0,11.404,9.26
2020-12-15,西峡香菇(1),14.0,19.8,12.299,13.82
2020-12-15,野生粉藕,9.82,14.0,0.165,12.69
2020-12-15,金针菇(1),7.0,10.0,8.951,3.43
2020-12-15,金针菇(袋)(1),1.71,3.5,2.0,8.85
2020-12-15,金针菇(袋)(3),2.52,3.5,17.0,11.13
2020-12-15,青尖椒,9.01,14.0,1.0590000000000002,6.72
2020-12-15,青梗散花,4.12,6.0,22.026,17.06
2020-12-15,青线椒,10.94,16.0,2.856,7.8
2020-12-15,青茄子(1),7.43,8.0,1.592,5.01
2020-12-15,高瓜(1),6.15,12.0,3.0220000000000002,29.25
2020-12-15,鲜木耳(1),7.52,14.0,0.472,7.63
2020-12-15,黄心菜(1),2.0,3.4,3.936,10.64
2020-12-15,黄白菜(2),3.91,5.0,2.8120000000000003,15.61
2020-12-15,黑皮鸡枞菌,61.3,99.8,0.208,11.03
2020-12-16,七彩椒(1),7.72,16.0,1.177,15.979999999999999
2020-12-16,上海青,3.12,5.0,3.032,14.430000000000001
2020-12-16,东门口小白菜,2.33,4.0,0.88,27.84
2020-12-16,云南油麦菜,3.15,5.0,6.568,12.81
2020-12-16,云南生菜,4.6,8.0,4.636,15.25
2020-12-16,净藕(1),6.4,8.0,23.948999999999998,5.54
2020-12-16,大白菜,0.55,1.0,74.393,22.270000000000003
2020-12-16,奶白菜,1.8,2.6,1.744,15.680000000000001
2020-12-16,姬菇(1),9.63,14.0,0.15,8.99
2020-12-16,姬菇(包),4.02,5.900000000000001,3.0,12.42
2020-12-16,娃娃菜,2.6,3.5,5.0,2.48
2020-12-16,小米椒,41.63,59.8,1.719,5.86
2020-12-16,平菇,5.43,9.0,10.547,11.6
2020-12-16,杏鲍菇(1),6.98,10.0,2.856,5.05
2020-12-16,杏鲍菇(袋),3.64,5.9,2.0,10.03
2020-12-16,枝江红菜苔,7.36,9.0,11.115,11.38
2020-12-16,泡泡椒(精品),7.66,12.0,21.563,7.08
2020-12-16,海鲜菇(1),9.43,14.0,0.58,9.89
2020-12-16,海鲜菇(袋)(1),2.47,3.5,9.0,5.96
2020-12-16,灯笼椒(1),6.58,12.0,0.225,16.33
2020-12-16,牛首油菜,1.6,2.6,11.783,12.17
2020-12-16,甜白菜,3.33,7.0,0.587,9.43
2020-12-16,白玉菇(袋),4.34,5.9,4.0,6.57
2020-12-16,秀珍菇,9.09,16.0,0.419,11.93
2020-12-16,紫茄子(2),5.38,8.0,7.759,6.07
2020-12-16,红杭椒,34.84,49.8,0.155,9.99
2020-12-16,红椒(1),12.759999999999998,18.0,3.6990000000000003,11.759999999999998
2020-12-16,红灯笼椒(1),8.57,16.0,1.02,8.93
2020-12-16,茼蒿,3.55,6.0,2.508,6.2700000000000005
2020-12-16,荸荠,3.92,8.0,11.064,11.02
2020-12-16,菜心,5.36,8.0,1.365,13.7
2020-12-16,菠菜,4.44,6.0,12.123,18.51
2020-12-16,蔡甸藜蒿,16.36,19.8,1.2120000000000002,0.47
2020-12-16,虫草花(袋),3.71,5.9,2.0,11.13
2020-12-16,螺丝椒,10.96,16.0,2.623,10.18
2020-12-16,蟹味菇(2),2.76,4.9,4.0,16.04
2020-12-16,西兰花,5.19,8.0,16.882,9.26
2020-12-16,西峡香菇(1),14.0,19.8,15.921,13.82
2020-12-16,野生粉藕,9.82,14.0,3.27,12.69
2020-12-16,金针菇(1),7.0,10.0,7.659,3.43
2020-12-16,金针菇(袋)(1),1.71,3.5,3.0,8.85
2020-12-16,金针菇(袋)(3),2.55,3.5,6.0,11.13
2020-12-16,银耳(朵),3.12,5.9,2.0,9.14
2020-12-16,青梗散花,3.88,6.0,9.183,17.06
2020-12-16,青线椒,10.95,18.0,2.659,7.8
2020-12-16,青茄子(1),5.599999999999999,8.0,1.554,5.01
2020-12-16,鲜木耳(1),7.57,14.0,1.08,7.63
2020-12-16,黄心菜(1),2.0,3.4,4.319,10.64
2020-12-16,黄白菜(2),2.81,5.0,2.209,15.61
2020-12-17,七彩椒(1),7.98,16.0,0.802,15.98
2020-12-17,上海青,3.12,5.0,4.358,14.43
2020-12-17,东门口小白菜,2.34,4.0,0.503,27.84
2020-12-17,云南油麦菜,3.15,5.0,7.248,12.81
2020-12-17,云南生菜,4.6,8.0,6.868,15.25
2020-12-17,净藕(1),6.400000000000001,8.0,28.876,5.54
2020-12-17,圆茄子(2),4.69,9.0,1.548,6.71
2020-12-17,大白菜,0.55,1.0,87.351,22.27
2020-12-17,奶白菜,1.8,2.6,3.257,15.679999999999998
2020-12-17,姬菇(1),9.66,14.0,0.859,8.99
2020-12-17,姬菇(包),4.12,5.900000000000001,3.0,12.42
2020-12-17,娃娃菜,2.6,3.5,2.0,2.48
2020-12-17,小米椒,42.39,59.8,1.369,5.86
2020-12-17,平菇,5.86,8.0,11.414,11.6
2020-12-17,杏鲍菇(1),7.03,10.0,3.2279999999999998,5.05
2020-12-17,杏鲍菇(袋),3.64,5.900000000000001,3.0,10.03
2020-12-17,枝江红菜苔,7.42,9.0,4.6,11.38
2020-12-17,泡泡椒(精品),7.9,12.0,23.808,7.08
2020-12-17,海鲜菇(1),9.49,14.0,2.504,9.89
2020-12-17,海鲜菇(袋)(1),2.42,3.5,8.0,5.96
2020-12-17,灯笼椒(1),6.57,12.0,0.627,16.33
2020-12-17,牛排菇,16.25,25.8,0.392,8.11
2020-12-17,牛首油菜,1.6,2.6,23.491,12.17
2020-12-17,甜白菜,3.35,7.0,4.455,9.43
2020-12-17,白玉菇(袋),4.33,5.900000000000001,3.0,6.57
2020-12-17,秀珍菇,9.08,16.0,0.207,11.93
2020-12-17,紫茄子(2),5.44,8.0,7.518,6.07
2020-12-17,红杭椒,34.85,49.8,0.738,9.99
2020-12-17,红灯笼椒(1),8.58,16.0,1.264,8.93
2020-12-17,花茄子,4.93,10.0,1.283,6.98
2020-12-17,茼蒿,3.66,6.0,6.5920000000000005,6.27
2020-12-17,荸荠,3.9100000000000006,8.0,12.948,11.02
2020-12-17,菜心,5.4,8.0,3.007,13.7
2020-12-17,菠菜,4.45,6.0,8.229,18.51
2020-12-17,蔡甸藜蒿,16.37,19.8,0.5860000000000001,0.47
2020-12-17,虫草花(袋),3.7099999999999995,5.900000000000001,3.0,11.13
2020-12-17,螺丝椒,11.209999999999999,16.0,2.26,10.179999999999998
2020-12-17,蟹味菇(2),2.74,4.9,1.0,16.04
2020-12-17,西兰花,5.299999999999999,8.0,11.228,9.26
2020-12-17,西峡香菇(1),14.0,18.0,8.701,13.82
2020-12-17,金针菇(1),7.0,10.0,7.368,3.43
2020-12-17,金针菇(袋)(1),1.71,3.5,6.0,8.85
2020-12-17,金针菇(袋)(3),2.55,3.5,15.0,11.13
2020-12-17,银耳(朵),3.12,5.9,1.0,9.14
2020-12-17,青尖椒,9.7,14.0,1.088,6.72
2020-12-17,青梗散花,3.88,6.0,19.87,17.06
2020-12-17,青线椒,11.51,18.0,1.224,7.8
2020-12-17,青茄子(1),5.61,8.0,1.805,5.01
2020-12-17,鲜木耳(1),7.48,14.0,0.25,7.63
2020-12-17,黄心菜(1),2.0,3.4,2.723,10.64
2020-12-17,黄白菜(2),2.81,5.0,2.531,15.61
2020-12-18,七彩椒(1),8.53,16.0,1.7530000000000001,15.98
2020-12-18,上海青,3.12,5.0,5.684,14.430000000000001
2020-12-18,东门口小白菜,2.34,4.0,0.956,27.839999999999996
2020-12-18,云南油麦菜,3.13,5.0,5.541,12.81
2020-12-18,云南生菜,4.6,8.0,17.321,15.25
2020-12-18,净藕(1),6.49,8.0,30.516,5.54
2020-12-18,双孢菇,10.63,16.0,1.102,12.78
2020-12-18,圆茄子(2),4.66,9.0,0.457,6.71
2020-12-18,大白菜,0.56,1.0,63.877,22.27
2020-12-18,奶白菜,1.8,2.6,2.093,15.680000000000001
2020-12-18,姬菇(1),9.85,16.0,0.45599999999999996,8.99
2020-12-18,姬菇(包),4.15,5.9,1.0,12.42
2020-12-18,娃娃菜,2.56,3.5,4.0,2.48
2020-12-18,小白菜,9.79,14.0,0.286,7.59
2020-12-18,小米椒,43.26,59.8,1.547,5.86
2020-12-18,平菇,5.04,8.0,9.312,11.599999999999998
2020-12-18,杏鲍菇(1),7.0200000000000005,10.0,1.763,5.05
2020-12-18,杏鲍菇(袋),3.64,5.900000000000001,3.0,10.03
2020-12-18,枝江红菜苔,7.38,10.0,6.554,11.379999999999999
2020-12-18,泡泡椒(精品),8.72,12.0,25.631,7.08
2020-12-18,洪湖莲藕(粉藕),7.5,9.9,17.0,11.81
2020-12-18,海鲜菇(1),9.54,14.0,0.88,9.89
2020-12-18,海鲜菇(袋)(1),2.45,3.5,10.0,5.96
2020-12-18,灯笼椒(1),6.57,12.0,0.843,16.33
2020-12-18,牛排菇,16.26,25.8,0.519,8.11
2020-12-18,牛首油菜,1.6,2.6,12.637,12.17
2020-12-18,甜白菜,3.6100000000000003,7.0,4.0120000000000005,9.43
2020-12-18,白玉菇(袋),4.66,5.9,4.0,6.57
2020-12-18,紫茄子(2),5.46,8.0,15.802,6.07
2020-12-18,红杭椒,34.86,59.8,0.278,9.99
2020-12-18,红椒(1),12.24,18.0,2.2520000000000002,11.76
2020-12-18,红灯笼椒(1),8.58,16.0,1.22,8.93
2020-12-18,花茄子,7.36,10.0,0.501,6.98
2020-12-18,茼蒿,3.76,5.0,4.316,6.27
2020-12-18,荸荠,3.91,8.0,7.819,11.02
2020-12-18,菜心,5.52,8.0,3.822,13.7
2020-12-18,菠菜,4.47,6.0,7.209,18.51
2020-12-18,蔡甸藜蒿,16.37,19.8,0.9450000000000001,0.47
2020-12-18,虫草花(袋),3.71,5.9,1.0,11.13
2020-12-18,螺丝椒,11.94,16.0,3.336,10.179999999999998
2020-12-18,西兰花,5.32,8.0,13.861,9.26
2020-12-18,西峡香菇(1),14.0,16.0,26.287,13.82
2020-12-18,金针菇(1),7.0,10.0,8.292,3.43
2020-12-18,金针菇(袋)(3),2.56,3.5,15.0,11.13
2020-12-18,银耳(朵),3.16,5.9,1.0,9.14
2020-12-18,青尖椒,9.36,14.0,2.561,6.72
2020-12-18,青梗散花,4.14,6.0,12.593,17.06
2020-12-18,青线椒,11.51,18.0,2.38,7.8
2020-12-18,青茄子(1),5.78,8.0,2.781,5.01
2020-12-18,鲜木耳(1),7.41,14.0,0.286,7.63
2020-12-18,黄心菜(1),2.0,3.4,2.4850000000000003,10.64
2020-12-18,黄白菜(2),2.81,5.0,4.037,15.61
2020-12-18,黑皮鸡枞菌,61.32,99.8,0.174,11.03
2020-12-19,七彩椒(1),8.45,16.0,0.6759999999999999,15.98
2020-12-19,上海青,3.12,5.0,8.815,14.43
2020-12-19,东门口小白菜,2.33,4.0,2.613,27.839999999999996
2020-12-19,云南油麦菜,3.13,5.0,20.401,12.81
2020-12-19,云南生菜,4.6,8.0,29.112,15.25
2020-12-19,净藕(1),6.68,9.0,48.441,5.54
2020-12-19,双孢菇,11.35,16.0,2.466,12.78
2020-12-19,圆茄子(2),4.65,8.0,1.2530000000000001,6.71
2020-12-19,大白菜,0.56,1.0,134.189,22.27
2020-12-19,奶白菜,1.8,2.6,1.395,15.68
2020-12-19,姬菇(1),10.34,16.0,0.482,8.99
2020-12-19,娃娃菜,2.3,3.5,6.0,2.48
2020-12-19,小米椒,45.27,59.8,2.597,5.86
2020-12-19,平菇,4.93,8.0,16.944,11.6
2020-12-19,杏鲍菇(1),7.03,10.0,3.628,5.05
2020-12-19,杏鲍菇(袋),3.65,5.9,2.0,10.03
2020-12-19,枝江红菜苔,7.44,10.0,7.054,11.38
2020-12-19,泡泡椒(精品),9.02,12.0,50.257,7.08
2020-12-19,洪湖莲藕(粉藕),7.5,9.9,29.0,11.81
2020-12-19,海鲜菇(1),9.52,14.0,0.822,9.89
2020-12-19,海鲜菇(袋)(1),2.54,3.5,20.0,5.96
2020-12-19,灯笼椒(1),6.76,12.0,1.085,16.33
2020-12-19,牛首油菜,1.68,2.6,20.505,12.17
2020-12-19,甜白菜,3.61,7.0,2.0060000000000002,9.43
2020-12-19,白玉菇(袋),4.66,5.9,9.0,6.57
2020-12-19,紫茄子(2),5.51,8.0,12.82,6.07
2020-12-19,红杭椒,34.86,59.79999999999999,0.479,9.99
2020-12-19,红椒(1),11.7,18.0,4.97,11.76
2020-12-19,红灯笼椒(1),8.53,16.0,0.782,8.93
2020-12-19,茼蒿,3.7099999999999995,6.0,8.193,6.27
2020-12-19,荠菜,3.95,7.0,0.258,11.56
2020-12-19,荸荠,3.91,8.0,8.384,11.02
2020-12-19,菜心,5.5200000000000005,8.0,4.36,13.7
2020-12-19,菠菜,4.49,6.0,7.659,18.51
2020-12-19,蔡甸藜蒿,16.36,19.8,1.718,0.4699999999999999
2020-12-19,虫草花(袋),3.71,5.9,8.0,11.13
2020-12-19,螺丝椒,12.11,16.0,2.279,10.18
2020-12-19,蟹味菇(2),2.74,4.9,2.0,16.04
2020-12-19,蟹味菇(袋),2.1,100.0,1.0,11.13
2020-12-19,西兰花,5.32,8.0,35.406,9.26
2020-12-19,西峡香菇(1),12.51,16.0,41.546,13.82
2020-12-19,金针菇(1),7.0,10.0,17.374,3.43
2020-12-19,金针菇(袋)(3),2.59,3.5,27.0,11.130000000000003
2020-12-19,随州泡泡青,4.6,5.6,2.993,12.2
2020-12-19,青尖椒,9.24,14.0,1.375,6.72
2020-12-19,青梗散花,4.13,6.0,24.884,17.06
2020-12-19,青线椒,12.22,18.0,3.74,7.8
